cluster,n,total_sales,total_qty,avg_price_med,months_active_med,mean_monthly_qty_med,cv_monthly_qty_med,trend_qty_slope_med,persona
0,29,39028.02,666.0,57.25,4.0,2.8,0.4328838865682646,0.0,"High-Sales, High-Volume, Premium"
1,4,74582.5,2201.0,46.99377974059043,17.5,39.4375,0.6318629302665069,-0.13541208791208767,"High-Sales, High-Volume, Premium, Declining"
2,1,1633.25,139.0,11.75,5.0,27.8,1.1909462990892246,-8.000000000000007,Declining
