cluster,n,total_sales,total_qty,avg_price_med,months_active_med,mean_monthly_qty_med,cv_monthly_qty_med,trend_qty_slope_med,persona
0,664,1067718.75,19130.0,55.68411764705883,7.0,1.7142857142857142,0.42327765707759135,0.0,"High-Sales, High-Volume, Premium"
1,42,14113.93,317.0,36.04772727272727,2.0,2.5,0.4642857142857143,1.0,Rising
2,19,5780.75,243.0,35.0,3.0,3.3333333333333335,0.6,-2.0,Declining
3,10,394757.17,2590.0,209.28001702334632,33.0,7.3088235294117645,0.5749054995941987,0.11119240236887298,"High-Sales, High-Volume, Premium, Rising"
