item_code,description,category,tab,total_qty,total_sales,total_profit,months_active,avg_price,mean_monthly_qty,cv_monthly_qty,trend_qty_slope,cluster
4806518611792,SOFINOX (SODIUM FUSIDATE) 20MG/G 5G,DERMATOLOGICALS,PRESCRIPTION,6.0,1987.0,432.46,4.0,331.1666666666667,1.5,0.5773502691896257,0.5999999999999999,-1
4806518660936,FLAMMAZINE CREAM 5G,DERMATOLOGICALS,PRESCRIPTION,2.0,633.0,141.37,2.0,316.5,1.0,0.0,-7.850462293418875e-17,0
4806519386057,VALERI (BETAMETHASONE) 1MG/G (0.1%W/W) TOPICAL CREAM,DERMATOLOGICALS,PRESCRIPTION,5.0,465.5,290.5,3.0,93.1,1.6666666666666667,0.565685424949238,0.9999999999999998,1
4806519590072,MUPIDERM (MUPIROCIN) 2% OINT 5G,DERMATOLOGICALS,GENERICS,1.0,130.0,65.0,1.0,130.0,1.0,0.0,0.0,2
4806521902856,BAROZIN (MUPIROCIN) 5G,DERMATOLOGICALS,OTC,10.0,1560.0,1125.0,4.0,156.0,2.5,1.0392304845413265,-1.8000000000000005,-1
4806524780192,FUNGINIL-K (KETOCONAZOLE) 20MG/G 15G,DERMATOLOGICALS,GENERICS,3.0,251.36,107.36,1.0,83.78666666666668,3.0,0.0,0.0,2
4806533600655,K-ZOL (KETOCONAZOLE) 20MG/G CREAM 5G,DERMATOLOGICALS,GENERICS,5.0,550.0,375.0,2.0,110.0,2.5,0.6,2.999999999999999,0
4806533600924,MIKA 20MG/G (MICONAZOLE) CREAM,DERMATOLOGICALS,OTC,1.0,312.5,62.5,1.0,312.5,1.0,0.0,0.0,2
4806533601495,KURT 10MG/G(1%W/W) TOPICAL CREAM,DERMATOLOGICALS,PRESCRIPTION,5.0,823.2,823.2,2.0,164.64000000000001,2.5,0.6,2.999999999999999,0
4806533601525,SILDIAZ (SILVER SULFADIAZINE) 10MG/G 1% 20G,DERMATOLOGICALS,GENERICS,13.0,2196.0,1468.0,6.0,168.92307692307693,2.1666666666666665,0.49254801826406536,-0.028571428571428626,-1
4806533601587,MUPIROW (MUPIROCIN) 20MG/G OINTMENT 5G,DERMATOLOGICALS,OTC,20.0,3089.8199999999997,2129.8199999999997,2.0,154.49099999999999,10.0,0.3,-5.999999999999999,-1
4806533602218,KETSOKANT (KETOKONAZOLE) 20MG/G 15G CREAM,DERMATOLOGICALS,GENERICS,3.0,211.91,104.39,2.0,70.63666666666667,1.5,0.3333333333333333,-1.0,2
4806533602836,RETACONAZOL 15G CREAM,DERMATOLOGICALS,OTC,1.0,110.0,110.0,1.0,110.0,1.0,0.0,0.0,2
4806533602843,RETAPROBAN (MUPIROCIN) 5G OINTMENT,DERMATOLOGICALS,OTC,11.0,1550.71,1157.9,3.0,140.97363636363636,3.6666666666666665,0.6803013430498075,1.0000000000000007,-1
4807788412584,MUPICIN OINTMENT 5G,DERMATOLOGICALS,PRESCRIPTION,29.0,8329.99,353.55,12.0,287.2410344827586,2.4166666666666665,0.8852067346892025,0.12937062937062943,-1
4807788524560,BACTIFREE OINTMENT 10G,DERMATOLOGICALS,PRESCRIPTION,8.0,3928.0,493.0400000000001,3.0,491.0,2.6666666666666665,0.6373774391990982,1.4999999999999993,-1
4807788524843,BACTIFREE 2% 20MG OINT TUBE,DERMATOLOGICALS,PRESCRIPTION,12.0,3587.85,387.95000000000005,5.0,298.9875,2.4,0.5651941652604391,0.49999999999999994,-1
4807788535818,ECZACORT 1% CRM 10G,DERMATOLOGICALS,PRESCRIPTION,11.0,3918.2,465.74,7.0,356.2,1.5714285714285714,0.3149183286488868,-0.07142857142857144,-1
4807788542496,RASH FREE (ZINC OXIDE) 200MG 30G OINTMENT,DERMATOLOGICALS,PRESCRIPTION,1.0,196.13,17.83,1.0,196.13,1.0,0.0,0.0,2
4807788586957,MUPICIN 10G (MUPIROCIN) OINTMENT,DERMATOLOGICALS,PRESCRIPTION,8.0,4270.0,718.64,3.0,533.75,2.6666666666666665,0.1767766952966369,-0.5,-1
4809010332769,KATIALIS S 5G,DERMATOLOGICALS,OTC,23.0,565.39,86.6,13.0,24.582173913043476,1.7692307692307692,0.3937123973103224,-0.027472527472527406,0
4809010332776,KATIALIS M 15G,DERMATOLOGICALS,OTC,16.0,570.4100000000001,77.75,11.0,35.650625000000005,1.4545454545454546,0.5376453291901642,0.07272727272727277,0
4809010332783,KATIALIS BIG 30G,DERMATOLOGICALS,OTC,14.0,761.22,77.61,7.0,54.37285714285714,2.0,0.8864052604279183,0.35714285714285726,0
4809014259109,BEURGLI CLOBETASOL PROPRIONATE 0.05 CREAM,DERMATOLOGICALS,GENERICS,1.0,114.0,72.0,1.0,114.0,1.0,0.0,0.0,2
4809015705667,MUPIBRO (MUPIROCIN) 20MG/G (2% W/W) 5G OINTMENT,DERMATOLOGICALS,GENERICS,7.0,1105.0,720.0,2.0,157.85714285714286,3.5,0.14285714285714285,-0.9999999999999998,-1
5702191025187,FUCIDIN OINTMENT 5G,DERMATOLOGICALS,PRESCRIPTION,1.0,427.25,70.11,1.0,427.25,1.0,0.0,0.0,1
6922748503015,BL CREAM 7G,DERMATOLOGICALS,PRESCRIPTION,254.0,10016.5,1831.58,14.0,39.43503937007874,18.142857142857142,0.3783626386372902,0.21978021978021972,-1
72355794,MUPISAPH (MUPIROCIN) 20MG/G 5G OINMENT,DERMATOLOGICALS,OTC,33.0,5023.57,3607.7799999999997,5.0,152.22939393939393,6.6,0.32637362467481845,-1.0536996806575783e-15,-1
746876000705,CALMOSEPTINE OINT SAC 3.5G,DERMATOLOGICALS,OTC,72.0,2498.0,165.2,8.0,34.69444444444444,9.0,0.7474235581707617,-0.6666666666666669,-1
746876000712,CALMOSEPTINE 3.5G OINT SAC,DERMATOLOGICALS,OTC,75.0,2690.4,195.59999999999997,7.0,35.872,10.714285714285714,0.5503937984146746,2.035714285714286,-1
8851881728628,LATOSIL 20MG/G 5G CREAM,DERMATOLOGICALS,OTC,1.0,93.5,44.5,1.0,93.5,1.0,0.0,0.0,2
8904220118892,BACTOPIC (MUPIROCIN) 15G,DERMATOLOGICALS,PRESCRIPTION,6.0,3451.0,1001.56,2.0,575.1666666666666,3.0,0.3333333333333333,-2.0,-1
8904346102485,NOVAMET (CLOTRIMAZOLE) 1%W/W CREAM 15G,DERMATOLOGICALS,PRESCRIPTION,1.0,87.5,59.5,1.0,87.5,1.0,0.0,0.0,2
92547827,CLOBECHEM (CLOBETASOL) 500MCG/G (0.05%W/W) 15G CREAM,DERMATOLOGICALS,GENERICS,2.0,228.0,152.0,1.0,114.0,2.0,0.0,0.0,2
9314057007990,CALADRYL LOTION 30ML,DERMATOLOGICALS,OTC,3.0,442.0,45.870000000000005,2.0,147.33333333333334,1.5,0.3333333333333333,0.9999999999999998,1
96284025,MOPIBAC (MUPIROCIN OINTMENT) 2% 5G TUBE,DERMATOLOGICALS,GENERICS,8.0,1235.0,261.21999999999997,3.0,154.375,2.6666666666666665,0.6373774391990982,1.4999999999999993,-1
G96197103,BETNOCHEM (BETAMETHASONE) 1MG/G CREAM 5G,DERMATOLOGICALS,PRESCRIPTION,1.0,56.67,30.91,1.0,56.67,1.0,0.0,0.0,2
