cluster,n,total_sales,total_qty,avg_price_med,months_active_med,mean_monthly_qty_med,cv_monthly_qty_med,trend_qty_slope_med,persona
0,1,674.3100000000001,57.0,11.830000000000002,2.0,28.5,0.6842105263157895,-38.99999999999999,"Premium, Declining"
1,1,6060.0,3030.0,2.0,2.0,1515.0,0.9801980198019802,2969.9999999999995,"High-Sales, High-Volume, Rising"
2,47,258737.07,3562.0,144.29285714285714,3.0,1.5,0.3061862178478973,0.0,"High-Sales, High-Volume, Premium"
