cluster,n,total_sales,total_qty,avg_price_med,months_active_med,mean_monthly_qty_med,cv_monthly_qty_med,trend_qty_slope_med,persona
0,68,164250.47,2983.0,51.892857142857146,13.0,2.0,0.5047457595614933,0.0,"High-Sales, High-Volume, Premium"
1,1,520.0,52.0,10.0,2.0,26.0,0.9230769230769231,47.99999999999999,Rising
2,1,1049.5,1.0,1049.5,1.0,1.0,0.0,0.0,Premium
3,4,3311.0,79.0,29.0,3.5,2.458333333333333,0.49752578417010196,0.6250000000000004,"High-Sales, High-Volume, Rising"
