cluster,n,total_sales,total_qty,avg_price_med,months_active_med,mean_monthly_qty_med,cv_monthly_qty_med,trend_qty_slope_med,persona
0,41,54240.63,1042.0,56.614583333333336,3.0,3.0,0.3333333333333333,0.0,"High-Sales, High-Volume, Premium"
1,3,5764.79,1673.0,2.4581818181818185,19.0,27.5,0.7217493890776012,-2.0375939849624056,"High-Sales, High-Volume, Declining"
2,1,399.0,38.0,10.5,3.0,12.666666666666666,0.7129587991654772,10.999999999999998,"Premium, Rising"
3,3,70748.67,1361.0,59.50694915254237,15.0,36.875,0.47945590377108005,0.3107142857142862,"High-Sales, High-Volume, Premium, Rising"
4,2,2028.45,329.0,6.915,5.0,32.9,0.8506141946717876,-7.500000000000007,Declining
