sku,date,qty_actual,ExtraTrees_forecast,GradientBoosting_forecast,LSTM_forecast,RandomForest_forecast
4800369000545,2023-04-01,139.0,,,,
4800369000545,2023-05-01,178.0,,,,
4800369000545,2023-06-01,357.0,,,,
4800369000545,2023-07-01,197.0,,,,
4800369000545,2023-08-01,438.0,,,,
4800369000545,2023-09-01,188.0,,,,
4800369000545,2023-10-01,275.0,,,,
4800369000545,2023-11-01,153.0,,,,
4800369000545,2023-12-01,154.0,,,,
4800369000545,2024-01-01,279.0,,,,
4800369000545,2024-02-01,32.0,,,,
4800369000545,2024-03-01,223.0,,,,
4800369000545,2024-04-01,83.0,,,,
4800369000545,2024-05-01,33.0,,,,
4800369000545,2024-06-01,34.0,,,,
4800369000545,2024-07-01,70.0,,,,
4800369000545,2024-08-01,15.0,,,,
4800369000545,2024-09-01,96.0,,,,
4800369000545,2024-10-01,166.0,,,,
4800369000545,2024-11-01,32.0,,,,
4800369000545,2024-12-01,50.0,,,,
4800369000545,2025-01-01,65.0,,,,
4800369000545,2025-02-01,46.0,,,,
4800369000545,2025-03-01,77.0,,,,
4800369000545,2025-04-01,,78.79207416947575,55.15984904675481,63.21915411816536,88.08224046517994
4800369000545,2025-05-01,,64.6412305148077,31.5292354959141,66.64097609366475,95.64339281653506
4800369000545,2025-06-01,,56.79885953317353,31.270258486739525,74.27557910361884,95.93344924025914
4800369000545,2025-07-01,,60.45968176038646,38.5189815818282,78.47619889229533,93.69083380441091
4800369000545,2025-08-01,,56.45550995241222,27.51345659972393,81.71552961489556,88.1808751190734
4800369000545,2025-09-01,,65.28157819771782,44.68729479284085,84.98789077618716,94.58171159052544
4800369000675,2022-07-01,6.0,,,,
4800369000675,2022-08-01,40.0,,,,
4800369000675,2022-09-01,81.0,,,,
4800369000675,2022-10-01,42.0,,,,
4800369000675,2022-11-01,65.0,,,,
4800369000675,2022-12-01,71.0,,,,
4800369000675,2023-01-01,19.0,,,,
4800369000675,2023-02-01,13.0,,,,
4800369000675,2023-03-01,55.0,,,,
4800369000675,2023-04-01,72.0,,,,
4800369000675,2023-05-01,109.0,,,,
4800369000675,2023-06-01,36.0,,,,
4800369000675,2023-07-01,39.0,,,,
4800369000675,2023-08-01,32.0,,,,
4800369000675,2023-09-01,69.0,,,,
4800369000675,2023-10-01,73.0,,,,
4800369000675,2023-11-01,75.0,,,,
4800369000675,2023-12-01,100.0,,,,
4800369000675,2024-01-01,0.0,,,,
4800369000675,2024-02-01,150.0,,,,
4800369000675,2024-03-01,123.0,,,,
4800369000675,2024-04-01,117.0,,,,
4800369000675,2024-05-01,161.0,,,,
4800369000675,2024-06-01,32.0,,,,
4800369000675,2024-07-01,28.0,,,,
4800369000675,2024-08-01,36.0,,,,
4800369000675,2024-09-01,123.0,,,,
4800369000675,2024-10-01,26.0,,,,
4800369000675,2024-11-01,69.0,,,,
4800369000675,2024-12-01,67.0,,,,
4800369000675,2025-01-01,114.0,,,,
4800369000675,2025-02-01,92.0,,,,
4800369000675,2025-03-01,61.0,,,,
4801010194002,2022-05-01,132.0,,,,
4801010194002,2022-06-01,63.0,,,,
4801010194002,2022-07-01,91.0,,,,
4801010194002,2022-08-01,150.0,,,,
4801010194002,2022-09-01,56.0,,,,
4801010194002,2022-10-01,138.0,,,,
4801010194002,2022-11-01,23.0,,,,
4801010194002,2022-12-01,70.0,,,,
4801010194002,2023-01-01,89.0,,,,
4801010194002,2023-02-01,31.0,,,,
4801010194002,2023-03-01,66.0,,,,
4801010194002,2023-04-01,60.0,,,,
4801010194002,2023-05-01,88.0,,,,
4801010194002,2023-06-01,21.0,,,,
4801010194002,2023-07-01,62.0,,,,
4801010194002,2023-08-01,41.0,,,,
4801010194002,2023-09-01,47.0,,,,
4801010194002,2023-10-01,12.0,,,,
4801010194002,2023-11-01,36.0,,,,
4801010194002,2023-12-01,0.0,,,,
4801010194002,2024-01-01,24.0,,,,
4801010194002,2024-02-01,17.0,,,,
4801010194002,2024-03-01,99.0,,,,
4801010194002,2024-04-01,224.0,,,,
4801010194002,2024-05-01,45.0,,,,
4801010194002,2024-06-01,77.0,,,,
4801010194002,2024-07-01,14.0,,,,
4801010194002,2024-08-01,30.0,,,,
4801010194002,2024-09-01,89.0,,,,
4801010194002,2024-10-01,20.0,,,,
4801010194002,2024-11-01,93.0,,,,
4801010194002,2024-12-01,62.0,,,,
4801010194002,2025-01-01,27.0,,,,
4801010194002,2025-02-01,17.0,,,,
4801010194002,2025-03-01,34.0,,,,
4806033302731,2022-05-01,31.0,,,,
4806033302731,2022-06-01,90.0,,,,
4806033302731,2022-07-01,48.0,,,,
4806033302731,2022-08-01,31.0,,,,
4806033302731,2022-09-01,48.0,,,,
4806033302731,2022-10-01,130.0,,,,
4806033302731,2022-11-01,61.0,,,,
4806033302731,2022-12-01,65.0,,,,
4806033302731,2023-01-01,48.0,,,,
4806033302731,2023-02-01,171.0,,,,
4806033302731,2023-03-01,72.0,,,,
4806033302731,2023-04-01,53.0,,,,
4806033302731,2023-05-01,91.0,,,,
4806033302731,2023-06-01,59.0,,,,
4806033302731,2023-07-01,30.0,,,,
4806033302731,2023-08-01,90.0,,,,
4806033302731,2023-09-01,232.0,,,,
4806033302731,2023-10-01,379.0,,,,
4806033302731,2023-11-01,124.0,,,,
4806033302731,2023-12-01,80.0,,,,
4806033302731,2024-01-01,226.0,,,,
4806033302731,2024-02-01,44.0,,,,
4806033302731,2024-03-01,47.0,,,,
4806033302731,2024-04-01,2.0,,,,
4806033302731,2024-05-01,0.0,,,,
4806033302731,2024-06-01,30.0,,,,
4806033302731,2024-07-01,121.0,,,,
4806033302731,2024-08-01,0.0,,,,
4806033302731,2024-09-01,13.0,,,,
4806033302731,2024-10-01,20.0,,,,
4806033302731,2024-11-01,128.0,,,,
4806033302731,2024-12-01,30.0,,,,
4806033302731,2025-01-01,0.0,,,,
4806033302731,2025-02-01,0.0,,,,
4806033302731,2025-03-01,65.0,,,,
4806033304131,2022-05-01,34.0,,,,
4806033304131,2022-06-01,64.0,,,,
4806033304131,2022-07-01,22.0,,,,
4806033304131,2022-08-01,24.0,,,,
4806033304131,2022-09-01,54.0,,,,
4806033304131,2022-10-01,81.0,,,,
4806033304131,2022-11-01,65.0,,,,
4806033304131,2022-12-01,106.0,,,,
4806033304131,2023-01-01,58.0,,,,
4806033304131,2023-02-01,51.0,,,,
4806033304131,2023-03-01,69.0,,,,
4806033304131,2023-04-01,69.0,,,,
4806033304131,2023-05-01,57.0,,,,
4806033304131,2023-06-01,43.0,,,,
4806033304131,2023-07-01,60.0,,,,
4806033304131,2023-08-01,62.0,,,,
4806033304131,2023-09-01,53.0,,,,
4806033304131,2023-10-01,40.0,,,,
4806033304131,2023-11-01,119.0,,,,
4806033304131,2023-12-01,54.0,,,,
4806033304131,2024-01-01,69.0,,,,
4806033304131,2024-02-01,78.0,,,,
4806033304131,2024-03-01,141.0,,,,
4806033304131,2024-04-01,74.0,,,,
4806033304131,2024-05-01,89.0,,,,
4806033304131,2024-06-01,167.0,,,,
4806033304131,2024-07-01,100.0,,,,
4806033304131,2024-08-01,73.0,,,,
4806033304131,2024-09-01,26.0,,,,
4806033304131,2024-10-01,81.0,,,,
4806033304131,2024-11-01,87.0,,,,
4806033304131,2024-12-01,60.0,,,,
4806033304131,2025-01-01,73.0,,,,
4806033304131,2025-02-01,17.0,,,,
4806033304131,2025-03-01,105.0,,,,
4806501130125,2022-05-01,92.0,,,,
4806501130125,2022-06-01,109.0,,,,
4806501130125,2022-07-01,76.0,,,,
4806501130125,2022-08-01,116.0,,,,
4806501130125,2022-09-01,195.0,,,,
4806501130125,2022-10-01,68.0,,,,
4806501130125,2022-11-01,134.0,,,,
4806501130125,2022-12-01,120.0,,,,
4806501130125,2023-01-01,105.0,,,,
4806501130125,2023-02-01,6.0,,,,
4806501130125,2023-03-01,45.0,,,,
4806501130125,2023-04-01,60.0,,,,
4806501130125,2023-05-01,94.0,,,,
4806501130125,2023-06-01,15.0,,,,
4806501130125,2023-07-01,64.0,,,,
4806501130125,2023-08-01,10.0,,,,
4806501130125,2023-09-01,70.0,,,,
4806501130125,2023-10-01,55.0,,,,
4806501130125,2023-11-01,58.0,,,,
4806501130125,2023-12-01,130.0,,,,
4806501130125,2024-01-01,37.0,,,,
4806501130125,2024-02-01,0.0,,,,
4806501130125,2024-03-01,72.0,,,,
4806501130125,2024-04-01,5.0,,,,
4806501130125,2024-05-01,53.0,,,,
4806501130125,2024-06-01,70.0,,,,
4806501130125,2024-07-01,62.0,,,,
4806501130125,2024-08-01,34.0,,,,
4806501130125,2024-09-01,44.0,,,,
4806501130125,2024-10-01,17.0,,,,
4806501130125,2024-11-01,86.0,,,,
4806501130125,2024-12-01,7.0,,,,
4806501130125,2025-01-01,0.0,,,,
4806501130125,2025-02-01,41.0,,,,
4806501130125,2025-03-01,30.0,,,,
4806502850008,2022-05-01,45.0,,,,
4806502850008,2022-06-01,63.0,,,,
4806502850008,2022-07-01,98.0,,,,
4806502850008,2022-08-01,110.0,,,,
4806502850008,2022-09-01,114.0,,,,
4806502850008,2022-10-01,110.0,,,,
4806502850008,2022-11-01,67.0,,,,
4806502850008,2022-12-01,168.0,,,,
4806502850008,2023-01-01,121.0,,,,
4806502850008,2023-02-01,96.0,,,,
4806502850008,2023-03-01,115.0,,,,
4806502850008,2023-04-01,22.0,,,,
4806502850008,2023-05-01,134.0,,,,
4806502850008,2023-06-01,28.0,,,,
4806502850008,2023-07-01,83.0,,,,
4806502850008,2023-08-01,68.0,,,,
4806502850008,2023-09-01,638.0,,,,
4806502850008,2023-10-01,146.0,,,,
4806502850008,2023-11-01,145.0,,,,
4806502850008,2023-12-01,127.0,,,,
4806502850008,2024-01-01,111.0,,,,
4806502850008,2024-02-01,75.0,,,,
4806502850008,2024-03-01,120.0,,,,
4806502850008,2024-04-01,98.0,,,,
4806502850008,2024-05-01,44.0,,,,
4806502850008,2024-06-01,33.0,,,,
4806502850008,2024-07-01,57.0,,,,
4806502850008,2024-08-01,83.0,,,,
4806502850008,2024-09-01,105.0,,,,
4806502850008,2024-10-01,66.0,,,,
4806502850008,2024-11-01,107.0,,,,
4806502850008,2024-12-01,158.0,,,,
4806502850008,2025-01-01,127.0,,,,
4806502850008,2025-02-01,46.0,,,,
4806502850008,2025-03-01,26.0,,,,
4806504260614,2023-03-01,245.0,,,,
4806504260614,2023-04-01,438.0,,,,
4806504260614,2023-05-01,424.0,,,,
4806504260614,2023-06-01,363.0,,,,
4806504260614,2023-07-01,80.0,,,,
4806504260614,2023-08-01,329.0,,,,
4806504260614,2023-09-01,164.0,,,,
4806504260614,2023-10-01,233.0,,,,
4806504260614,2023-11-01,285.0,,,,
4806504260614,2023-12-01,419.0,,,,
4806504260614,2024-01-01,336.0,,,,
4806504260614,2024-02-01,342.0,,,,
4806504260614,2024-03-01,185.0,,,,
4806504260614,2024-04-01,350.0,,,,
4806504260614,2024-05-01,265.0,,,,
4806504260614,2024-06-01,249.0,,,,
4806504260614,2024-07-01,300.0,,,,
4806504260614,2024-08-01,326.0,,,,
4806504260614,2024-09-01,242.0,,,,
4806504260614,2024-10-01,308.0,,,,
4806504260614,2024-11-01,231.0,,,,
4806504260614,2024-12-01,315.0,,,,
4806504260614,2025-01-01,493.0,,,,
4806504260614,2025-02-01,270.0,,,,
4806504260614,2025-03-01,483.0,,,,
4806504260614,2025-04-01,,453.3220122709023,610.0159081248927,431.802842923996,376.38707607533297
4806504260614,2025-05-01,,310.00184670797427,378.7187912920808,381.49590984514754,338.8679392130476
4806504260614,2025-06-01,,264.727810860042,367.1039331920289,385.7160061117278,334.817471914833
4806504260614,2025-07-01,,285.9294543330603,352.7028197413826,383.17440861546766,346.7211552245985
4806504260614,2025-08-01,,298.9216453959264,342.0520272250718,389.0782819254647,357.08038541802705
4806504260614,2025-09-01,,302.7922836092651,355.38032228261727,355.4893820147329,353.7194504364977
4806504653164,2022-05-01,150.0,,,,
4806504653164,2022-06-01,231.0,,,,
4806504653164,2022-07-01,458.0,,,,
4806504653164,2022-08-01,294.0,,,,
4806504653164,2022-09-01,240.0,,,,
4806504653164,2022-10-01,150.0,,,,
4806504653164,2022-11-01,90.0,,,,
4806504653164,2022-12-01,240.0,,,,
4806504653164,2023-01-01,35.0,,,,
4806504653164,2023-02-01,152.0,,,,
4806504653164,2023-03-01,90.0,,,,
4806504653164,2023-04-01,60.0,,,,
4806504653164,2023-05-01,150.0,,,,
4806504653164,2023-06-01,114.0,,,,
4806504653164,2023-07-01,124.0,,,,
4806504653164,2023-08-01,180.0,,,,
4806504653164,2023-09-01,50.0,,,,
4806504653164,2023-10-01,185.0,,,,
4806504653164,2023-11-01,74.0,,,,
4806504653164,2023-12-01,15.0,,,,
4806504653164,2024-01-01,21.0,,,,
4806504653164,2024-02-01,10.0,,,,
4806504653164,2024-03-01,0.0,,,,
4806504653164,2024-04-01,7.0,,,,
4806504653164,2024-05-01,0.0,,,,
4806504653164,2024-06-01,0.0,,,,
4806504653164,2024-07-01,0.0,,,,
4806504653164,2024-08-01,0.0,,,,
4806504653164,2024-09-01,0.0,,,,
4806504653164,2024-10-01,36.0,,,,
4806504653164,2024-11-01,60.0,,,,
4806504653164,2024-12-01,51.0,,,,
4806504653164,2025-01-01,91.0,,,,
4806504653348,2022-05-01,145.0,,,,
4806504653348,2022-06-01,97.0,,,,
4806504653348,2022-07-01,155.0,,,,
4806504653348,2022-08-01,212.0,,,,
4806504653348,2022-09-01,120.0,,,,
4806504653348,2022-10-01,78.0,,,,
4806504653348,2022-11-01,104.0,,,,
4806504653348,2022-12-01,171.0,,,,
4806504653348,2023-01-01,65.0,,,,
4806504653348,2023-02-01,147.0,,,,
4806504653348,2023-03-01,130.0,,,,
4806504653348,2023-04-01,76.0,,,,
4806504653348,2023-05-01,151.0,,,,
4806504653348,2023-06-01,165.0,,,,
4806504653348,2023-07-01,215.0,,,,
4806504653348,2023-08-01,130.0,,,,
4806504653348,2023-09-01,70.0,,,,
4806504653348,2023-10-01,141.0,,,,
4806504653348,2023-11-01,94.0,,,,
4806504653348,2023-12-01,106.0,,,,
4806504653348,2024-01-01,79.0,,,,
4806504653348,2024-02-01,103.0,,,,
4806504653348,2024-03-01,67.0,,,,
4806504653348,2024-04-01,91.0,,,,
4806504653348,2024-05-01,170.0,,,,
4806504653348,2024-06-01,82.0,,,,
4806504653348,2024-07-01,50.0,,,,
4806504653348,2024-08-01,121.0,,,,
4806504653348,2024-09-01,46.0,,,,
4806521160294,2022-05-01,10.0,,,,
4806521160294,2022-06-01,0.0,,,,
4806521160294,2022-07-01,4.0,,,,
4806521160294,2022-08-01,2.0,,,,
4806521160294,2022-09-01,5.0,,,,
4806521160294,2022-10-01,15.0,,,,
4806521160294,2022-11-01,30.0,,,,
4806521160294,2022-12-01,0.0,,,,
4806521160294,2023-01-01,15.0,,,,
4806521160294,2023-02-01,29.0,,,,
4806521160294,2023-03-01,13.0,,,,
4806521160294,2023-04-01,32.0,,,,
4806521160294,2023-05-01,11.0,,,,
4806521160294,2023-06-01,0.0,,,,
4806521160294,2023-07-01,0.0,,,,
4806521160294,2023-08-01,13.0,,,,
4806521160294,2023-09-01,25.0,,,,
4806521160294,2023-10-01,75.0,,,,
4806521160294,2023-11-01,123.0,,,,
4806521160294,2023-12-01,53.0,,,,
4806521160294,2024-01-01,87.0,,,,
4806521160294,2024-02-01,186.0,,,,
4806521160294,2024-03-01,345.0,,,,
4806521160294,2024-04-01,97.0,,,,
4806521160294,2024-05-01,67.0,,,,
4806521160294,2024-06-01,94.0,,,,
4806521160294,2024-07-01,54.0,,,,
4806521160294,2024-08-01,156.0,,,,
4806521160294,2024-09-01,81.0,,,,
4806521160294,2024-10-01,157.0,,,,
4806521160294,2024-11-01,68.0,,,,
4806521160294,2024-12-01,40.0,,,,
4806521160294,2025-01-01,24.0,,,,
4806521160294,2025-02-01,90.0,,,,
4806521160294,2025-03-01,97.0,,,,
4806523301312,2022-05-01,25.0,,,,
4806523301312,2022-06-01,42.0,,,,
4806523301312,2022-07-01,93.0,,,,
4806523301312,2022-08-01,161.0,,,,
4806523301312,2022-09-01,218.0,,,,
4806523301312,2022-10-01,84.0,,,,
4806523301312,2022-11-01,762.0,,,,
4806523301312,2022-12-01,52.0,,,,
4806523301312,2023-01-01,142.0,,,,
4806523301312,2023-02-01,83.0,,,,
4806523301312,2023-03-01,10.0,,,,
4806523301312,2023-04-01,73.0,,,,
4806523301312,2023-05-01,2.0,,,,
4806523301312,2023-06-01,163.0,,,,
4806523301312,2023-07-01,412.0,,,,
4806523301312,2023-08-01,78.0,,,,
4806523301312,2023-09-01,0.0,,,,
4806523301312,2023-10-01,0.0,,,,
4806523301312,2023-11-01,0.0,,,,
4806523301312,2023-12-01,91.0,,,,
4806523301312,2024-01-01,133.0,,,,
4806523301312,2024-02-01,173.0,,,,
4806523301312,2024-03-01,48.0,,,,
4806523301312,2024-04-01,94.0,,,,
4806523301312,2024-05-01,21.0,,,,
4806523301312,2024-06-01,12.0,,,,
4806523301312,2024-07-01,21.0,,,,
4806523301312,2024-08-01,24.0,,,,
4806523301312,2024-09-01,0.0,,,,
4806523301312,2024-10-01,7.0,,,,
4806523301312,2024-11-01,0.0,,,,
4806523301312,2024-12-01,0.0,,,,
4806523301312,2025-01-01,31.0,,,,
4806523301312,2025-02-01,30.0,,,,
4806523301312,2025-03-01,39.0,,,,
4806524143348,2022-05-01,72.0,,,,
4806524143348,2022-06-01,30.0,,,,
4806524143348,2022-07-01,30.0,,,,
4806524143348,2022-08-01,50.0,,,,
4806524143348,2022-09-01,20.0,,,,
4806524143348,2022-10-01,78.0,,,,
4806524143348,2022-11-01,23.0,,,,
4806524143348,2022-12-01,12.0,,,,
4806524143348,2023-01-01,36.0,,,,
4806524143348,2023-02-01,10.0,,,,
4806524143348,2023-03-01,30.0,,,,
4806524143348,2023-04-01,0.0,,,,
4806524143348,2023-05-01,0.0,,,,
4806524143348,2023-06-01,0.0,,,,
4806524143348,2023-07-01,0.0,,,,
4806524143348,2023-08-01,75.0,,,,
4806524143348,2023-09-01,97.0,,,,
4806524143348,2023-10-01,106.0,,,,
4806524143348,2023-11-01,65.0,,,,
4806524143348,2023-12-01,217.0,,,,
4806524143348,2024-01-01,220.0,,,,
4806524143348,2024-02-01,220.0,,,,
4806524143348,2024-03-01,240.0,,,,
4806524143348,2024-04-01,215.0,,,,
4806524143348,2024-05-01,86.0,,,,
4806524143348,2024-06-01,20.0,,,,
4806524143348,2024-07-01,116.0,,,,
4806524143348,2024-08-01,82.0,,,,
4806524143348,2024-09-01,85.0,,,,
4806524143348,2024-10-01,60.0,,,,
4806524143348,2024-11-01,60.0,,,,
4806524143348,2024-12-01,27.0,,,,
4806524147254,2023-10-01,408.0,,,,
4806524147254,2023-11-01,160.0,,,,
4806524147254,2023-12-01,270.0,,,,
4806524147254,2024-01-01,152.0,,,,
4806524147254,2024-02-01,165.0,,,,
4806524147254,2024-03-01,800.0,,,,
4806524147254,2024-04-01,55.0,,,,
4806524147254,2024-05-01,180.0,,,,
4806524147254,2024-06-01,118.0,,,,
4806524772906,2022-05-01,50.0,,,,
4806524772906,2022-06-01,330.0,,,,
4806524772906,2022-07-01,340.0,,,,
4806524772906,2022-08-01,255.0,,,,
4806524772906,2022-09-01,253.0,,,,
4806524772906,2022-10-01,157.0,,,,
4806524772906,2022-11-01,200.0,,,,
4806524772906,2022-12-01,234.0,,,,
4806524772906,2023-01-01,311.0,,,,
4806524772906,2023-02-01,205.0,,,,
4806524772906,2023-03-01,180.0,,,,
4806524772906,2023-04-01,467.0,,,,
4806524772906,2023-05-01,347.0,,,,
4806524772906,2023-06-01,0.0,,,,
4806524772906,2023-07-01,10.0,,,,
4806524781854,2022-05-01,83.0,,,,
4806524781854,2022-06-01,256.0,,,,
4806524781854,2022-07-01,701.0,,,,
4806524781854,2022-08-01,258.0,,,,
4806524781854,2022-09-01,0.0,,,,
4806524781854,2022-10-01,0.0,,,,
4806524781854,2022-11-01,0.0,,,,
4806524781854,2022-12-01,114.0,,,,
4806524781854,2023-01-01,576.0,,,,
4806524781854,2023-02-01,810.0,,,,
4806524781854,2023-03-01,250.0,,,,
4806524781854,2023-04-01,0.0,,,,
4806524781854,2023-05-01,492.0,,,,
4806524781854,2023-06-01,270.0,,,,
4806524781854,2023-07-01,330.0,,,,
4806524781854,2023-08-01,497.0,,,,
4806524781854,2023-09-01,231.0,,,,
4806524781854,2023-10-01,,0.0,0.0,211.4401700857046,205.27049952874145
4806524781854,2023-11-01,,0.0,0.0,209.92632438972907,205.27049952874145
4806524781854,2023-12-01,,114.0,114.0,321.3999735654273,252.83317624881877
4806524781854,2024-01-01,,576.0,576.0,408.65824630419615,445.5871819038688
4806524781854,2024-02-01,,801.28,801.28,422.0419642344976,539.5777065661408
4806524781854,2024-03-01,,250.0,250.0,315.3646159190485,309.574615142946
4806527192022,2024-03-01,1900.0,,,,
4806527192022,2024-04-01,0.0,,,,
4806527192022,2024-05-01,0.0,,,,
4806527192022,2024-06-01,0.0,,,,
4806527192022,2024-07-01,0.0,,,,
4806527192022,2024-08-01,0.0,,,,
4806527192022,2024-09-01,1.0,,,,
4806527192022,2024-10-01,0.0,,,,
4806527192022,2024-11-01,100.0,,,,
4806527192022,2024-12-01,20.0,,,,
4806527192022,2025-01-01,20.0,,,,
