sku,month,seasonal_index
4806523301312,4,0.9354993597951345
4806523301312,5,0.1792573623559539
4806523301312,6,0.8103926589842084
4806523301312,7,1.9643619291506615
4806523301312,8,0.9821809645753308
4806523301312,9,0.814127187366624
4806523301312,10,0.33984208279982925
4806523301312,11,2.845710627400768
4806523301312,12,0.534037558685446
4806524143348,1,1.7195633921074727
4806524143348,2,1.5449202350965574
4806524143348,3,1.8136020151133503
4806524143348,4,1.4441645675902604
4806524143348,5,0.7075286873775539
4806524143348,6,0.22390148334732718
4806524143348,7,0.6537923313741953
4806524143348,8,0.9269521410579346
4806524143348,9,0.9045619927232019
4806524143348,10,1.0926392387349566
4806524143348,11,0.6627483907080884
4806524143348,12,1.1463755947383152
4806524147254,1,0.5927209705372617
4806524147254,2,0.6434142114384749
4806524147254,3,3.119584055459272
4806524147254,4,0.21447140381282495
4806524147254,5,0.7019064124783362
4806524147254,6,0.46013864818024264
4806524147254,10,1.5909878682842287
4806524147254,11,0.6239168110918544
4806524147254,12,1.0528596187175043
4806524772906,1,1.3971248876909255
4806524772906,2,0.9209344115004493
4806524772906,3,0.8086253369272237
4806524772906,4,2.097933513027853
4806524772906,5,0.8917340521114105
4806524772906,6,0.7412398921832885
4806524772906,7,0.7861635220125786
4806524772906,8,1.1455525606469004
4806524772906,9,1.1365678346810422
4806524772906,10,0.7053009883198562
4806524772906,11,0.8984725965858041
4806524772906,12,1.051212938005391
4806524781854,1,2.011503697617091
4806524781854,2,2.8286770747740344
4806524781854,3,0.8730484798685291
4806524781854,4,0.0
4806524781854,5,1.0040057518488084
4806524781854,6,0.9184470008216926
4806524781854,7,1.8002259654889072
4806524781854,8,1.318303204601479
4806524781854,9,0.40334839769926045
4806524781854,10,0.0
4806524781854,11,0.0
4806524781854,12,0.39811010682004927
4806527192022,1,0.11701608971233546
4806527192022,2,0.05850804485616773
4806527192022,3,11.116528522671867
4806527192022,4,0.0
4806527192022,5,0.0
4806527192022,6,0.0
4806527192022,7,0.0
4806527192022,8,0.0
4806527192022,9,0.005850804485616773
4806527192022,10,0.0
4806527192022,11,0.5850804485616773
4806527192022,12,0.11701608971233546
4806527194088,1,1.3340524991010427
4806527194088,2,1.5907946781733189
4806527194088,3,0.16612729234088458
4806527194088,4,0.0
4806527194088,5,0.46565983459187343
4806527194088,6,0.7853290183387271
4806527194088,7,1.4750089895720964
4806527194088,8,1.062207838906868
4806527194088,9,1.2686084142394822
4806527194088,10,2.018698309960446
4806527194088,11,1.7116145271485077
4806527194088,12,0.8709097446961525
4806527201342,1,0.0
4806527201342,2,0.0
4806527201342,3,3.9603960396039604
4806527201342,12,0.039603960396039604
4806533602355,1,0.7003089598352215
4806533602355,2,1.4994850669412976
4806533602355,3,0.5355303810504635
4806533602355,4,2.203913491246138
4806533602355,5,1.557157569515963
4806533602355,6,0.9969104016477858
4806533602355,7,1.8331616889804325
4806533602355,8,0.35015447991761073
4806533602355,9,0.0
4806533602355,10,1.4871266735324409
4806533602355,11,0.45314109165808447
4806533602355,12,0.82389289392379
4806533602362,1,1.0039805395842547
4806533602362,2,0.796107916850951
4806533602362,3,1.02609464838567
4806533602362,6,1.021671826625387
4806533602362,7,1.6541353383458648
4806533602362,8,0.7120743034055728
4806533602362,9,1.1233967271118974
4806533602362,10,1.1543564794338788
4806533602362,11,0.6722689075630253
4806533602362,12,0.8359133126934984
4806533602379,1,1.140148603638227
4806533602379,2,0.857033051498847
4806533602379,3,1.3835511145272867
4806533602379,4,1.921598770176787
4806533602379,5,1.1516781962592877
4806533602379,6,1.2682551883166795
4806533602379,7,0.7430181911350243
4806533602379,8,1.0081988214194209
4806533602379,9,0.8480655905713554
4806533602379,10,0.827568537022803
4806533602379,11,0.5329233922623623
4806533602379,12,1.1094030233153984
4806534570240,1,0.3072100313479624
4806534570240,2,0.164576802507837
4806534570240,3,1.1712382445141065
4806534570240,4,0.984717868338558
4806534570240,5,1.2343260188087775
4806534570240,6,0.6857366771159875
4806534570240,7,0.822884012539185
4806534570240,8,1.250783699059561
4806534570240,9,1.4702194357366771
4806534570240,10,1.6841692789968652
4806534570240,11,1.047805642633229
4806534570240,12,1.0203761755485894
4807788048462,1,1.1146496815286624
4807788048462,2,0.9660297239915074
4807788048462,3,1.035385704175513
4807788048462,4,1.129511677282378
4807788048462,5,0.7232837933474876
4807788048462,6,0.6737438075017693
4807788048462,7,0.7331917905166313
4807788048462,8,1.1641896673743808
4807788048462,9,1.3425336164189667
4807788048462,10,0.9363057324840763
4807788048462,11,1.392073602264685
4807788048462,12,0.8322717622080679
4807788402646,1,1.16784140969163
4807788402646,2,0.8722466960352424
4807788402646,3,0.9522026431718063
4807788402646,4,1.0466960352422907
4807788402646,5,0.843171806167401
4807788402646,6,0.5669603524229075
4807788402646,7,0.8674008810572689
4807788402646,8,1.0612334801762116
4807788402646,9,1.6572687224669604
4807788402646,10,1.1145374449339207
4807788402646,11,0.6541850220264318
4807788402646,12,1.1436123348017622
4807788526762,1,1.076599894965864
4807788526762,2,0.8954160102033161
4807788526762,3,1.1369945232200467
4807788526762,4,0.4450821516993023
4807788526762,5,0.6774701778077876
4807788526762,6,1.0030759996999026
4807788526762,7,0.7930077275114412
4807788526762,8,0.9032935704103835
4807788526762,9,1.0293345337234603
4807788526762,10,1.1921374446695177
4807788526762,11,1.2210218320954311
4807788526762,12,1.4415935178933157
480778853619,1,1.2239707518677476
480778853619,2,0.5507868383404865
480778853619,3,1.1405182006040375
480778853619,4,1.260133524082022
480778853619,5,1.0459386425051662
480778853619,6,2.0473692576696867
480778853619,7,0.6564934032745192
480778853619,8,0.8400890160546813
480778853619,9,0.7677634716261327
480778853619,10,0.7176919408679066
480778853619,11,1.2406612621204898
480778853619,12,0.5952948656811318
4807788559593,1,1.4121276848225939
4807788559593,2,0.7907915035006526
4807788559593,3,0.7080811676753292
4807788559593,4,0.30259878960484154
4807788559593,5,1.069182389937107
4807788559593,6,0.7464103476919425
4807788559593,7,1.2103951584193664
4807788559593,8,1.347573276373561
4807788559593,9,0.90376171828646
4807788559593,10,1.3193307226771092
4807788559593,11,1.1095288952177524
4807788559593,12,0.750444998220007
4807788560438,1,1.2857753096967108
4807788560438,2,1.4751530684892498
4807788560438,3,0.4435426455930514
4807788560438,4,0.7325929090132421
4807788560438,5,0.8821016659547202
4807788560438,6,0.6030186529972946
4807788560438,7,0.4136408942047558
4807788560438,8,0.8571835397978073
4807788560438,9,1.021643172433433
4807788560438,10,1.1462338032179982
4807788560438,11,1.1661683041435282
4807788560438,12,1.8838103374626227
4807788561688,1,1.3066392881587954
4807788561688,2,0.7481177275838466
4807788561688,3,0.7043121149897331
4807788561688,4,0.38603696098562634
4807788561688,5,0.7193702943189596
4807788561688,6,1.2395619438740588
4807788561688,7,0.8507871321013005
4807788561688,8,0.8952772073921972
4807788561688,9,1.6297056810403834
4807788561688,10,1.0431211498973305
4807788561688,11,1.1841204654346338
4807788561688,12,1.08829568788501
4807788562593,1,1.3526570048309179
4807788562593,2,1.1666666666666667
4807788562593,3,0.9637681159420292
4807788562593,4,0.8341384863123994
4807788562593,5,1.089640365002684
4807788562593,6,0.5786366076221149
4807788562593,7,1.0088566827697263
4807788562593,8,0.725174449812131
4807788562593,9,0.48470209339774567
4807788562593,10,1.5743424584004295
4807788562593,11,1.172302737520129
4807788562593,12,0.9938271604938272
4807788562630,1,1.1605370694687682
4807788562630,2,1.0747227086981903
4807788562630,3,1.6386456509048453
4807788562630,4,0.9929947460595447
4807788562630,5,0.8908347927612376
4807788562630,6,1.4179801517805022
4807788562630,7,0.15528312901342675
4807788562630,8,1.5283129013426737
4807788562630,9,0.780502043199066
4807788562630,10,0.7314652656158787
4807788562630,11,0.9725627553998833
4807788562630,12,0.6538237011091653
4809013625080,1,0.9724905695096143
4809013625080,2,0.8372435366639065
4809013625080,3,0.9241880577790046
4809013625080,4,0.5506486337289539
4809013625080,5,0.6955561689207839
4809013625080,6,0.9950317416505658
4809013625080,7,1.0626552580734199
4809013625080,8,0.8179225319716625
4809013625080,9,1.2301039654062011
4809013625080,10,1.4136535099825192
4809013625080,11,1.1592602815346398
4809013625080,12,1.191461956021713
4809015142035,1,1.392300425129901
4809015142035,2,1.4312706660368446
4809015142035,3,1.6721776098252246
4809015142035,4,2.200047236655645
4809015142035,5,1.1726499763816722
4809015142035,6,1.2576759565422768
4809015142035,7,0.67312234293812
4809015142035,8,0.49362305148795466
4809015142035,9,0.6376948512045347
4809015142035,10,0.67312234293812
4809015142035,11,0.45111006140765236
4809015142035,12,0.9872461029759094
54021235,3,0.784452296819788
54021235,4,1.1745583038869258
54021235,5,0.3731448763250883
54021235,6,1.9081272084805654
54021235,7,0.7250883392226148
54021235,8,1.0346289752650177
69853920,1,0.5516605166051661
69853920,2,1.1033210332103323
69853920,3,0.6715867158671587
69853920,4,0.23985239852398524
69853920,5,0.7435424354243543
69853920,6,0.0863468634686347
69853920,7,0.7195571955719557
69853920,8,0.4892988929889299
69853920,9,1.882841328413284
69853920,10,1.5350553505535056
69853920,11,1.1752767527675276
69853920,12,1.918819188191882
8902269016674,1,2.2796038769490097
8902269016674,2,0.783817951959545
8902269016674,3,0.28086809945217023
8902269016674,4,0.039190897597977246
8902269016674,5,0.6139907290349768
8902269016674,6,0.2917544598960528
8902269016674,7,0.809945217024863
8902269016674,8,1.0320269700800673
8902269016674,9,1.4936086529006882
8902269016674,10,1.471835932012923
8902269016674,11,1.2410450906026127
8902269016674,12,1.6852085967130215
8904159620923,1,0.785971685971686
8904159620923,2,0.8218790218790218
8904159620923,3,0.7261261261261261
8904159620923,4,1.0832046332046332
8904159620923,5,1.2627413127413127
8904159620923,6,0.8557915057915058
8904159620923,7,1.6996138996138996
8904159620923,8,1.8372586872586871
8904159620923,9,0.797940797940798
8904159620923,10,0.6383526383526383
8904159620923,11,1.3166023166023166
8904159620923,12,0.754054054054054
8904179014702,1,0.8529167818634228
8904179014702,2,1.4860381531656068
8904179014702,3,1.2233895493502904
8904179014702,4,0.8805640033176666
8904179014702,5,1.6173624550732653
8904179014702,6,0.9565938623168372
8904179014702,7,0.6234448437931988
8904179014702,8,0.9330937240807299
8904179014702,9,0.15482444014376556
8904179014702,12,1.271772186895217
8904179017819,1,0.6210621062106211
8904179017819,2,0.027002700270027005
8904179017819,3,0.6534653465346535
8904179017819,10,0.027002700270027005
8904179017819,11,1.7659765976597661
8904179017819,12,2.9054905490549054
8904184004972,1,0.5474737994681683
8904184004972,2,0.328484279680901
8904184004972,3,0.6022211794149851
8904184004972,4,0.5748474894415767
8904184004972,5,1.6752698263725951
8904184004972,6,2.0475520100109494
8904184004972,7,1.3960581886438292
8904184004972,8,1.417957140622556
8904184004972,9,1.1496949788831534
8904184004972,10,1.1880181448459253
8904184004972,11,0.4927264195213515
8904184004972,12,0.43797903957453466
8904186000521,1,0.6154299175500588
8904186000521,2,0.5094228504122497
8904186000521,3,1.2161366313309774
8904186000521,4,0.8480565371024735
8904186000521,5,0.8421672555948173
8904186000521,6,0.9835100117785629
8904186000521,7,1.004122497055359
8904186000521,8,0.7685512367491165
8904186000521,9,1.431095406360424
8904186000521,10,1.1513545347467609
8904186000521,11,1.4575971731448762
8904186000521,12,1.251472320376914
8944164010272,1,0.7639771283354511
8944164010272,2,0.7928843710292249
8944164010272,3,1.6270648030495551
8944164010272,4,0.8878653113087674
8944164010272,5,0.8038966539601864
8944164010272,6,0.8837357052096569
8944164010272,7,1.255400254129606
8944164010272,8,1.3173443456162643
8944164010272,9,0.8011435832274459
8944164010272,10,0.8796060991105463
8944164010272,11,1.1480304955527318
8944164010272,12,0.9952350698856417
8944164510321,5,1.3392561983471074
8944164510321,6,0.7723140495867769
8944164510321,7,1.8049586776859503
8944164510321,8,0.9690082644628099
8944164510321,9,1.0413223140495869
8944164510321,10,0.9921487603305785
8944164510321,11,0.08099173553719008
8961100510023,1,0.8541761406700016
8961100510023,2,0.9655904198878278
8961100510023,3,1.6818250720024253
8961100510023,4,1.145975443383356
8961100510023,5,0.700318326512051
8961100510023,6,1.262695164468698
8961100510023,7,0.2652720933757769
8961100510023,8,1.066393815370623
8961100510023,9,1.2467788388661514
8961100510023,10,1.135364559648325
8961100510023,11,0.859481582537517
8961100510023,12,0.8647870244050325
8994388106237,1,1.1939355653821857
8994388106237,2,1.2897452095177933
8994388106237,3,1.2086755106338176
8994388106237,4,0.7075173720783323
8994388106237,5,0.24320909665192672
8994388106237,6,1.2786902505790694
8994388106237,7,0.7849020846493998
8994388106237,8,0.40166350810696994
8994388106237,9,1.2676352916403453
8994388106237,10,1.5366392924826282
8994388106237,11,0.8733417561591915
8994388106237,12,1.116550852811118
