model,MAE,MSE,RMSE,MAPE,MASE,WAPE,MPE
Holt-Winters,12.193329369419097,240.75231982336828,14.337206279242906,58.082246805393666,1.1006578541421597,56.98884622144415,25.02521193522501
ETS,12.48973202505142,263.2998784544045,14.856069178975465,60.84063271243664,1.1259199380078855,58.484836611143876,32.49802433085104
SARIMA,21.854898991525204,882.9962330967653,26.998526116535555,106.87782100717848,1.9387636544140423,102.83928851887802,77.47791454774088
