model,MAE,MSE,RMSE,MAPE,MASE,WAPE,MPE
Holt-Winters,124.72370142843789,26805.44516305435,163.7236854064016,118.74094634336478,0.7889466635197787,52.18564913323761,79.92831974175289
ETS,133.77999974931276,25389.18225863465,159.3398326176937,159.08562200801939,0.8462327788472133,55.97489529259948,130.85690194169186
SARIMA,200.38888888888889,54233.79629629629,232.88150698648508,137.43674562388014,1.267570986786618,83.84472338447233,10.711402524268026
Seasonal-Naive,239.0,82481.66666666667,287.196216316766,100.0,1.5118077031206074,100.0,-100.0
