dataset,product,random_test_points,sarima_mae,sarima_mse,sarima_rmse,sarima_mape,ets_mae,ets_mse,ets_rmse,ets_mape,sarima_t+1,ets_t+1,sarima_t+2,ets_t+2,sarima_t+3,ets_t+3,sarima_t+4,ets_t+4,sarima_t+5,ets_t+5,sarima_t+6,ets_t+6
complete_data.csv,FEMME FACIAL TISSUE UNSCENTED,7,15.000725941156848,354.6824580766799,18.833015108491786,92.68991766189296,9.949073603044727,112.54868001448544,10.608896267495759,73.54067411820327,19.74763162077743,29.1974652847353,16.932744824905512,28.935403143785692,23.451719342517602,26.935136349414424,36.123783839499055,29.934349001072476,22.67748280061417,25.269847635208105,24.140647506637052,24.933170672479157
complete_data.csv,ALNIX (CETIRIZINE) 10MG TAB,7,42.96427741291874,2398.040921867388,48.96979601619133,264.2529888433971,16.222747131757902,302.8819576578752,17.403504177546406,101.44209340296277,9.675904113215516,22.333660019931735,47.14671498853551,36.78123964771146,34.08437739027233,32.114197577669536,16.993420185152488,44.113332705538596,46.866293060121244,37.11334568619155,23.813334518037095,19.11300700089136
complete_data.csv,FLANAX FORTE 550MG TAB,7,53.11403350572021,7263.000464886908,85.22323899551641,132.82117195011452,11.869661676028272,159.06224784994563,12.61198825918997,39.508876203712546,17.487334556568303,22.602647217583673,34.668048048315086,37.46100971967332,6.515485300653111,35.12921339790439,19.26077913077663,37.129426404163674,37.507267828766345,38.1294275267005,20.54622342625448,52.13140113080121
complete_data.csv,IMMUNPRO 500MG TAB,7,822.5474460154883,2164063.13546497,1471.0755029790178,2387.5228319053913,95.19338865896884,17271.46720990711,131.42095422689303,106.53026778423089,-146.05856752935756,-6.38498878042455,54.10669304616013,55.58873339072556,-238.48837726343908,-35.135698637849146,88.01439533595166,41.15887684512315,-252.99164808107716,-9.180822705481702,-74.6028090207966,-51.78603456161876
complete_data.csv,RM MEFENAMIC ACID 500MG TAB,7,202.47025415930446,167388.8552267723,409.13183110920653,303.3991438759307,30.481056814394428,1379.5315126888734,37.142045079517004,88.38350249385526,23.14272694689793,66.67438594518606,65.20656937311597,65.39863152645427,55.205384962284825,96.7310234171718,38.694180148954246,66.06200634874965,26.482086570376826,58.39302799546105,10.917796438448256,49.72692647776472
