item_code,description,category,tab,total_qty,total_sales,months_active,avg_price,mean_monthly_qty,cv_monthly_qty,trend_qty_slope,cluster
4806032200281,POTEN CEE + C COLLAGEN 10S PACK,PROMO PACKS,PROMOTIONS,19.0,3752.5,9.0,197.5,2.111111111111111,0.6862318321265944,-0.3333333333333334,1
4806032202698,POTEN CEE +ZN 7+1,PROMO PACKS,PROMOTIONS,4.0,224.0,1.0,56.0,4.0,0.0,0.0,1
4806032203077,POTEN-CEE + ZN ADVANCE 9+1 CAP,PROMO PACKS,PROMOTIONS,3.0,346.5,2.0,115.5,1.5,0.3333333333333333,0.9999999999999998,1
4806032204234,POTEN CEE + C COLLAGEN 10+2 CAP,PROMO PACKS,PROMOTIONS,2.0,421.75,2.0,210.875,1.0,0.0,-7.850462293418875e-17,1
4806504084104,AMECIRON (FERROUS + FOLIC) TAB,SPECIAL CATEGORY 1,PROMOTIONS,190.0,395.2,5.0,2.08,38.0,0.5102820902543505,-7.000000000000006,4
4806512100025,ENER-A PLUS (MULTIVITAMINS) 60ML SYR,SPECIAL CATEGORY 1,PROMOTIONS,10.0,1507.5,4.0,150.75,2.5,0.447213595499958,-0.4,1
4806512100032,ENER-A PLUS (MULTIVITAMINS) 120ML SYR,SPECIAL CATEGORY 1,PROMOTIONS,6.0,1326.0,3.0,221.0,2.0,0.408248290463863,0.5000000000000003,1
4806518611754,BREXEN CAP 200MG,SPECIAL CATEGORY 1,PROMOTIONS,72.0,2124.0,3.0,29.5,24.0,0.36004114991154784,7.999999999999996,2
4806524147896,FOLIZ (FOLIC ACID) 5MG TAB,SPECIAL CATEGORY 1,PROMOTIONS,339.0,831.36,13.0,2.4523893805309736,26.076923076923077,0.7525882570672756,-1.1373626373626362,0
4806529430146,MARLUXYN MG CAP,SPECIAL CATEGORY 1,PROMOTIONS,155.0,775.0,6.0,5.0,25.833333333333332,0.8910002096347671,3.742857142857141,1
4806534570660,FOLINOVA (FOLIC ACID) 5MG TAB,SPECIAL CATEGORY 1,PROMOTIONS,464.0,1026.76,18.0,2.2128448275862067,25.77777777777778,0.7523990563998227,0.7306501547987619,0
4807788294081,DIATABS (LOPERAMIDE) 5+1 CAP,PROMO PACKS,PROMOTIONS,37.0,1480.0,5.0,40.0,7.4,0.36859950532394203,1.3999999999999997,1
4807788309082,KREMIL-S 5+1,PROMO PACKS,PROMOTIONS,89.0,3608.21,17.0,40.541685393258426,5.235294117647059,0.7711173005291457,0.31372549019607837,1
4807788321084,IMMUNPRO 500MG/10MG TAB 7+1,PROMO PACKS,PROMOTIONS,295.0,17554.55,8.0,59.50694915254237,36.875,0.2858533744431777,0.6785714285714259,3
