item_code,description,category,tab,total_qty,total_sales,months_active,avg_price,mean_monthly_qty,cv_monthly_qty,trend_qty_slope,cluster
4809012730433,CERES HYDROGEN PEROXIDE 10VOL 120ML,WOUND CARE,MED-SURG,7.0,131.25,3.0,18.75,2.3333333333333335,0.40406101782088427,1.0000000000000002,0
4809012730440,CERES HYDROGEN PEROXIDE 10VOL 50ML,WOUND CARE,MED-SURG,11.0,148.5,5.0,13.5,2.2,0.5300865358950272,-1.0799554910633463e-16,0
4809012730990,CERES POVIDONE IODINE 60ML,WOUND CARE,MED-SURG,1.0,82.5,1.0,82.5,1.0,0.0,0.0,0
4809030034018,PARTNERS GAUZE BANDAGE 3X10YARDS,WOUND CARE,MED-SURG,24.0,561.61,8.0,23.40041666666667,3.0,0.5773502691896257,-0.3571428571428571,0
500010216,FIRST AID STERILE EYE PADS 8X6CM,WOUND CARE,MED-SURG,21.0,231.0,5.0,11.0,4.2,1.0583862271853748,-2.0000000000000018,0
5000223441333,OPSITE POST-OP 15.5CMX8.5CM (6 1/8X3 3/8IN,WOUND CARE,MED-SURG,8.0,1600.0,4.0,200.0,2.0,0.3535533905932738,0.19999999999999993,0
5000223441364,OPSITE POST-OP 20CMX10CM (8X4IN,WOUND CARE,MED-SURG,5.0,1360.0,4.0,272.0,1.25,0.8717797887081348,0.49999999999999994,0
5000223441395,OPSITE POST-OP 25CMX10CM (10X4IN,WOUND CARE,MED-SURG,4.0,1280.0,4.0,320.0,1.0,0.7071067811865476,0.2000000000000002,0
6100010004,GAUZE PAD 4X4 TRUCARE,WOUND CARE,MED-SURG,1131.0,5031.77,17.0,4.4489566755084,66.52941176470588,1.2274605668541447,2.8063725490196103,3
61631839659,POVIDONE IODINE 7.5% 1 G,WOUND CARE,MED-SURG,4.0,4000.0,1.0,1000.0,4.0,0.0,0.0,0
67206728,SURGITECH COLOSTOMY BAG 45MM,WOUND CARE,MED-SURG,3.0,864.0,2.0,288.0,1.5,0.3333333333333333,0.9999999999999998,0
67753178,CONVATEC OSTOMY STARTER KIT FW 70MM,WOUND CARE,MED-SURG,3.0,1657.5,2.0,552.5,1.5,0.3333333333333333,-1.0,0
6930996020413,MEDIPLAST BAND AID - CG-M,WOUND CARE,MED-SURG,54.0,162.0,8.0,3.0,6.75,0.49552178371332045,-0.7142857142857147,0
72414791587,SPECIMEN COLLECTION KIT,WOUND CARE,MED-SURG,283.0,3396.0,35.0,12.0,8.085714285714285,0.9118798871107011,0.1649859943977592,0
72426369812,LEUKOPLAST 5CMX5M /PC..,WOUND CARE,MED-SURG,2.0,720.0,2.0,360.0,1.0,0.0,-7.850462293418875e-17,0
75485412,SURGITECH COLOSTOMY BAG 70MM,WOUND CARE,MED-SURG,2.0,576.0,1.0,288.0,2.0,0.0,0.0,0
768455103232,SURFIT NATURA DRAINABLE POUCH 45MM,WOUND CARE,MED-SURG,2.0,306.5,1.0,153.25,2.0,0.0,0.0,0
81999930591,LEUKOPLAST 7.5CMX5M /PC,WOUND CARE,MED-SURG,1.0,537.5,1.0,537.5,1.0,0.0,0.0,0
82212657970,LEUKOPLAST 2.5CMX5M /PC,WOUND CARE,MED-SURG,2.0,625.0,2.0,312.5,1.0,0.0,-7.850462293418875e-17,0
86309703965,BETADINE WOUND 25ML,WOUND CARE,MED-SURG,6.0,471.0,3.0,78.5,2.0,0.408248290463863,-1.0,0
86309703965,Z-BETADINE WOUND 25ML,WOUND CARE,MED-SURG,1.0,102.5,1.0,102.5,1.0,0.0,0.0,0
88080090593888,GAUZE PAD 4X4 PROHEALTHCARE,WOUND CARE,MED-SURG,25.0,619.64,4.0,24.7856,6.25,0.6337191807101944,-2.5,0
89243459,COLO+ 57MM COLOSTOMY BAG W/ WAFER,WOUND CARE,MED-SURG,8.0,2304.0,1.0,288.0,8.0,0.0,0.0,0
