item_code,description,category,tab,total_qty,total_sales,months_active,avg_price,mean_monthly_qty,cv_monthly_qty,trend_qty_slope,cluster
0300651439168,SYSTANE ULTRA EYE DROPS 5ML,EENT,PRESCRIPTION,2.0,508.0,2.0,254.0,1.0,0.0,-7.850462293418875e-17,0
1900010056,TOBRASON (TOBRA + DEXA) EYE DROPS,EENT,GENERICS,1.0,173.22,1.0,173.22,1.0,0.0,0.0,0
300651439168,SYSTANE ULTRA EYE DROPS 5ML,EENT,PRESCRIPTION,2.0,508.0,2.0,254.0,1.0,0.0,-7.850462293418875e-17,0
38464410122,OXYGEN MASK ADULT,EENT,PRESCRIPTION,11.0,770.99,5.0,70.09,2.2,0.7272727272727273,-2.7015400095935113e-16,0
42074398686,OXYGEN MASK PEDIA,EENT,PRESCRIPTION,3.0,218.68,3.0,72.89333333333333,1.0,0.0,8.985767264226737e-17,0
4800204001614,APLOSYN OTIC DROP 5ML,EENT,PRESCRIPTION,23.0,9246.29,12.0,402.0126086956522,1.9166666666666667,0.44974262751254784,0.052447552447552434,0
4800204001614,APLOSYN OTIC SOLUTION 5ML,EENT,PRESCRIPTION,19.0,7885.2,8.0,415.0105263157895,2.375,0.5931277720834023,0.3214285714285712,0
4800261123823,CONSAC (TOBRAMYCIN) 5ML OPTHALMIC SOL&#039;N,EENT,GENERICS,21.0,4223.0,15.0,201.0952380952381,1.4,0.5084322977157768,0.0892857142857143,0
4800261123915,RAPIDAX (POLYMYXIN B SO4+NEOMYCIN SO4+DEXAMETHASONE) 5ML,EENT,PRESCRIPTION,17.0,3188.58,6.0,187.5635294117647,2.8333333333333335,0.7463869141440893,0.9999999999999998,2
4800261123915,RAPIDAX (POLYMYXIN B SO4+NEOMYCIN SO4+DEXAMETHASONE) OTIC SOLUTION 5ML,EENT,PRESCRIPTION,1.0,200.0,1.0,200.0,1.0,0.0,0.0,0
4800261123915,RAPIDAX OTIC SOLUTION 5ML,EENT,PRESCRIPTION,12.0,2225.7200000000003,11.0,185.4766666666667,1.0909090909090908,0.26352313834736496,0.02727272727272729,0
4800261124356,TOBRASON (TOBRA + DEXA ) 3MG/ML EYE DROPS,EENT,OTC,13.0,3063.75,9.0,235.67307692307693,1.4444444444444444,0.34401045807689073,6.198032018724358e-17,0
4800318000176,CALPOL DROPS 0-2 YRS OLD 10ML,EENT,PRESCRIPTION,6.0,388.5,5.0,64.75,1.2,0.33333333333333337,-4.8374234447508063e-17,0
4800331300192,VIGAMOX 5MG/ML (0.5%) OPTH SOLN,EENT,PRESCRIPTION,8.0,4172.25,5.0,521.53125,1.6,0.30618621784789724,0.19999999999999982,0
4800331632330,MAXITROL (DEXAMETHASONE POLYMYXIN B SO4 NEOMYCIN SO4) 1MG/6000 I.U/3500 I.U PER G / 3.5G OINTMENT,EENT,PRESCRIPTION,2.0,1200.0,2.0,600.0,1.0,0.0,-7.850462293418875e-17,0
4800331647051,TOBRADEX (TOBRAMYCIN DEXAMETHASONE) 3MG/1MG PER ML 5ML,EENT,PRESCRIPTION,9.0,5670.65,7.0,630.0722222222222,1.2857142857142858,0.35136418446315326,-0.17857142857142863,0
4800331647051,TOBRADEX 3MG/1MG PER ML 5ML,EENT,PRESCRIPTION,1.0,559.79,1.0,559.79,1.0,0.0,0.0,0
4800331648355,TOBRADEX 3MG/1MG,EENT,PRESCRIPTION,7.0,4515.0,5.0,645.0,1.4,0.5714285714285716,-0.2,0
4801010231103,VISINE ORIGINAL 15ML,EENT,PRESCRIPTION,8.0,1291.75,8.0,161.46875,1.0,0.0,1.0992982082905543e-17,0
4806504269976,CEFAR (CEFACLOR) 50MG/ML 10ML SUSP,EENT,PRESCRIPTION,5.0,332.5,2.0,66.5,2.5,0.2,0.9999999999999994,2
4806510138044,VISTACOM OPTHA DROPS,EENT,PRESCRIPTION,1.0,300.0,1.0,300.0,1.0,0.0,0.0,0
4806510138204,TOBRA-V OPTHA SOL&#039;N 5ML 3%,EENT,GENERICS,2.0,550.0,2.0,275.0,1.0,0.0,-7.850462293418875e-17,0
