cluster,n,total_sales,total_qty,avg_price_med,months_active_med,mean_monthly_qty_med,cv_monthly_qty_med,trend_qty_slope_med,persona
-1,32,104689.12,738.0,266.4330172413793,5.0,2.3666666666666667,0.4780476233862502,-8.214889951798643e-17,"High-Sales, High-Volume, Premium, Declining"
0,15,10488.72,94.0,164.64000000000001,2.0,1.3333333333333333,0.0,-7.850462293418875e-17,"High-Sales, High-Volume, Premium, Declining"
1,7,3064.96,35.0,147.33333333333334,2.0,1.5,0.31716197120135853,0.2571428571428571,Rising
2,16,2583.82,34.0,101.75,1.0,1.0,0.0,0.0,Mixed
