cluster,n,total_sales,total_qty,avg_price_med,months_active_med,mean_monthly_qty_med,cv_monthly_qty_med,trend_qty_slope_med,persona
0,1,920.0,230.0,4.0,1.0,230.0,0.0,0.0,High-Volume
1,1,5589.26,134.0,41.710895522388064,1.0,134.0,0.0,0.0,"High-Sales, High-Volume, Premium"
2,4,2324.62,133.0,16.97943319838057,1.0,32.0,0.0,0.0,"High-Sales, Premium"
