cluster,n,total_sales,total_qty,avg_price_med,months_active_med,mean_monthly_qty_med,cv_monthly_qty_med,trend_qty_slope_med,persona
0,7,8175.75,80.0,75.0,2.0,2.5,0.5400617248673217,2.9999999999999973,"Premium, Rising"
1,28,14327.19,102.0,55.125,1.0,1.8333333333333335,0.0,0.0,"High-Sales, High-Volume"
2,4,27075.08,119.0,211.84384615384616,4.0,6.875,0.29191629781880934,-0.04999999999999993,"High-Sales, High-Volume, Premium, Declining"
