cluster,n,total_sales,total_qty,avg_price_med,months_active_med,mean_monthly_qty_med,cv_monthly_qty_med,trend_qty_slope_med,persona
0,124,168038.13,8270.0,31.776315789473685,2.0,12.0,0.10843373493975904,0.0,"High-Sales, High-Volume, Premium"
1,4,2555.42,724.0,3.298686257562662,2.0,88.25,0.4162439807383628,-73.5,Declining
2,8,11155.56,1251.0,9.656602990033223,2.0,49.25,0.5841695814732029,36.499999999999986,"High-Sales, High-Volume, Premium, Rising"
