cluster,n,total_sales,total_qty,avg_price_med,months_active_med,mean_monthly_qty_med,cv_monthly_qty_med,trend_qty_slope_med,persona
0,88,75351.81,2583.0,31.0,1.0,9.833333333333332,0.0,0.0,"High-Sales, High-Volume, Premium"
1,1,1767.2,230.0,7.683478260869565,3.0,76.66666666666667,1.321982243087893,-107.49999999999999,Declining
2,9,9974.56,979.0,8.0790036900369,2.0,22.0,0.5263157894736842,19.999999999999996,"High-Volume, Rising"
3,5,12725.06,335.0,39.8,2.0,24.0,0.6666666666666666,-29.000000000000018,"High-Sales, Premium, Declining"
