cluster,n,total_sales,total_qty,avg_price_med,months_active_med,mean_monthly_qty_med,cv_monthly_qty_med,trend_qty_slope_med,persona
0,13,7511.92,59.0,120.0,1.0,2.0,0.0,0.0,"High-Sales, High-Volume, Premium"
1,1,168.0,56.0,3.0,1.0,56.0,0.0,0.0,High-Volume
2,3,20387.32,14.0,1323.0,3.0,1.6666666666666667,0.282842712474619,-2.8739846092794455e-16,"High-Sales, Premium, Declining"
3,1,772.8,23.0,33.6,2.0,11.5,0.21739130434782608,-5.0,Declining
