cluster,n,total_sales,total_qty,avg_price_med,months_active_med,mean_monthly_qty_med,cv_monthly_qty_med,trend_qty_slope_med,persona
Noise / Outliers,25,146634.49,1483.0,129.65265306122447,20.0,2.130434782608696,0.5153595474404217,3.628312093936146e-17,"High-Sales, High-Volume, Premium, Rising"
"Premium, Rising",7,9633.5,105.0,142.0909090909091,7.0,1.6666666666666667,0.3149183286488868,1.0992982082905543e-17,"Premium, Rising"
"High-Sales, High-Volume",26,11545.14,253.0,122.0,2.5,1.5,0.0,0.0,"High-Sales, High-Volume"
