cluster,n,total_sales,total_qty,avg_price_med,months_active_med,mean_monthly_qty_med,cv_monthly_qty_med,trend_qty_slope_med,persona
0,15,28513.510000000002,163.0,29.5,3.0,1.6666666666666667,0.3535533905932738,-3.14018491736755e-16,Declining
1,1,33337.72,1807.0,18.449208633093527,35.0,51.628571428571426,0.47954762325171096,1.7862745098039214,"High-Sales, High-Volume, Rising"
2,2,114482.85,427.0,247.90939956429952,29.5,7.199884792626728,0.8342592343465685,-0.2787858422939069,"High-Sales, High-Volume, Premium, Declining"
3,1,712.25,7.0,101.75,2.0,3.5,0.7142857142857143,-5.0,"Premium, Declining"
