cluster,n,total_sales,total_qty,avg_price_med,months_active_med,mean_monthly_qty_med,cv_monthly_qty_med,trend_qty_slope_med,persona
0,863,423031.53,18403.0,34.0,1.0,5.0,0.0,0.0,"High-Sales, High-Volume"
1,2,25680.0,2.0,12840.0,1.0,1.0,0.0,0.0,Premium
2,9,36127.41,12.0,2865.0,1.0,1.0,0.0,0.0,"High-Sales, High-Volume, Premium"
