category,month_num,month_sales,avg_sales,season_index
PROMO PACKS,4,4717.63,9449.7675,0.4992323885217282
PROMO PACKS,5,6247.85,9449.7675,0.6611644148916892
PROMO PACKS,6,6936.25,9449.7675,0.7340127680390021
PROMO PACKS,7,9815.94,9449.7675,1.0387493660558316
PROMO PACKS,8,6920.13,9449.7675,0.7323069059635594
PROMO PACKS,9,9260.62,9449.7675,0.9799838990747657
PROMO PACKS,10,9766.26,9449.7675,1.0334920938531027
PROMO PACKS,11,10188.11,9449.7675,1.0781334038112578
PROMO PACKS,12,9407.67,9449.7675,0.9955451284912565
RESPIRATORY,1,297154.31,215870.16333333333,1.3765418314950395
RESPIRATORY,2,250437.72,215870.16333333333,1.160131238763597
RESPIRATORY,3,287152.5,215870.16333333333,1.3302093052878128
RESPIRATORY,4,197153.28,215870.16333333333,0.9132956447323761
RESPIRATORY,5,155992.34,215870.16333333333,0.7226211236942749
RESPIRATORY,6,150676.37,215870.16333333333,0.6979953490253068
RESPIRATORY,7,144210.73,215870.16333333333,0.6680438267761846
RESPIRATORY,8,127946.85,215870.16333333333,0.5927027988691166
RESPIRATORY,9,226776.15,215870.16333333333,1.0505210469953938
RESPIRATORY,10,250695.1,215870.16333333333,1.161323529518492
RESPIRATORY,11,235150.79,215870.16333333333,1.0893158478640457
RESPIRATORY,12,267095.82,215870.16333333333,1.2372984569783607
SKIN AND BODY,1,32944.9,26874.242500000004,1.2258912972151679
SKIN AND BODY,2,28999.87,26874.242500000004,1.0790953456641612
SKIN AND BODY,3,32373.95,26874.242500000004,1.204646047232773
SKIN AND BODY,4,20598.15,26874.242500000004,0.7664643942987416
SKIN AND BODY,5,24634.26,26874.242500000004,0.9166494646314215
SKIN AND BODY,6,25841.99,26874.242500000004,0.9615895220116436
SKIN AND BODY,7,23460.84,26874.242500000004,0.8729860943987536
SKIN AND BODY,8,17251.78,26874.242500000004,0.6419447915601713
SKIN AND BODY,9,24947.38,26874.242500000004,0.9283007697798364
SKIN AND BODY,10,31808.17,26874.242500000004,1.1835931747657629
SKIN AND BODY,11,29491.63,26874.242500000004,1.0973939079399166
SKIN AND BODY,12,30137.99,26874.242500000004,1.1214451905016485
SPECIAL CATEGORY 1,1,1951.3400000000001,1648.0091666666667,1.184058947892179
SPECIAL CATEGORY 1,2,1498.1,1648.0091666666667,0.909036205805894
SPECIAL CATEGORY 1,3,772.4000000000001,1648.0091666666667,0.4686867134133053
SPECIAL CATEGORY 1,4,840.5,1648.0091666666667,0.510009299098761
SPECIAL CATEGORY 1,5,3597.5699999999997,1648.0091666666667,2.182979362473206
SPECIAL CATEGORY 1,6,1881.57,1648.0091666666667,1.1417230183286804
SPECIAL CATEGORY 1,7,3828.25,1648.0091666666667,2.322954312046201
SPECIAL CATEGORY 1,8,984.9,1648.0091666666667,0.597630170948685
SPECIAL CATEGORY 1,9,1546.5,1648.0091666666667,0.9384049744868935
SPECIAL CATEGORY 1,10,1262.44,1648.0091666666667,0.7660394283810112
SPECIAL CATEGORY 1,11,269.25,1648.0091666666667,0.163378945606593
SPECIAL CATEGORY 1,12,1343.29,1648.0091666666667,0.8150986215185898
VITAMINS,1,234100.72,181270.03083333335,1.2914474550690689
VITAMINS,2,181218.2,181270.03083333335,0.9997140683813256
VITAMINS,3,199937.19,181270.03083333335,1.1029798421771657
VITAMINS,4,115989.7,181270.03083333335,0.6398724569459879
VITAMINS,5,158725.79,181270.03083333335,0.8756317261618309
VITAMINS,6,155825.09,181270.03083333335,0.8596296325633198
VITAMINS,7,165184.31,181270.03083333335,0.91126100238752
VITAMINS,8,132266.42,181270.03083333335,0.729665126617708
VITAMINS,9,191407.67,181270.03083333335,1.0559256216819846
VITAMINS,10,217485.07,181270.03083333335,1.1997850334121924
VITAMINS,11,204910.94,181270.03083333335,1.130418189140173
VITAMINS,12,218189.27,181270.03083333335,1.2036698454617223
WOUND CARE,1,7231.19,8751.805,0.8262512704522095
WOUND CARE,2,18865.44,8751.805,2.1556056150702623
WOUND CARE,3,8144.04,8751.805,0.9305554682719736
WOUND CARE,4,8139.68,8751.805,0.9300572853257129
WOUND CARE,5,8242.99,8751.805,0.9418617073849337
WOUND CARE,6,7574.0,8751.805,0.8654214759126831
WOUND CARE,7,8894.630000000001,8751.805,1.0163194906650685
WOUND CARE,8,4401.55,8751.805,0.5029305383289504
WOUND CARE,9,8849.45,8751.805,1.0111571270155129
WOUND CARE,10,10649.58,8751.805,1.2168438396422223
WOUND CARE,11,7273.59,8751.805,0.8310959853424522
WOUND CARE,12,6755.5199999999995,8751.805,0.771900196588018
