item_code,description,category,tab,total_qty,total_sales,months_active,avg_price,mean_monthly_qty,cv_monthly_qty,trend_qty_slope,cluster
4807788294081,DIATABS (LOPERAMIDE) 5+1 CAP,PROMO PACKS,PROMOTIONS,37.0,1480.0,5.0,40.0,7.4,0.36859950532394203,1.3999999999999997,0
4807788309082,KREMIL-S (ALUMINUM HYDROXIDE + MAGNESIUM HYDROXIDE + SIMETHECONE) 5+1,PROMO PACKS,PROMOTIONS,3.0,127.5,2.0,42.5,1.5,0.3333333333333333,0.9999999999999998,0
4807788309082,KREMIL-S 5+1,PROMO PACKS,PROMOTIONS,86.0,3480.71,17.0,40.47337209302326,5.0588235294117645,0.8121241902434522,0.2941176470588235,0
4807788321084,IMMUNPRO 500MG/10MG TAB 7+1,PROMO PACKS,PROMOTIONS,295.0,17554.55,8.0,59.50694915254237,36.875,0.2858533744431777,0.6785714285714259,3
4807788331083,BIOGESIC 500MG TAB 8+2 PROMOPACK,PROMO PACKS,PROMOTIONS,639.0,22033.11,15.0,34.4806103286385,42.6,0.47945590377108005,0.3107142857142862,3
4807788672148,ALAXAN FR 5+1,PROMO PACKS,PROMOTIONS,40.0,1695.75,5.0,42.39375,8.0,0.518411033833193,-1.900000000000002,0
4807788673015,TUSERAN PPA 5+1 CAP,PROMO PACKS,PROMOTIONS,19.0,1031.0,5.0,54.26315789473684,3.8,0.5102820902543505,0.09999999999999945,0
4807788700025,BIOFLU (PHENYLEPHRINE HCL CHLORPHENAMINE MALEATE PARACETAMOL) 10MG/2MG /500MG 7+1 TAB,PROMO PACKS,PROMOTIONS,77.0,4312.0,7.0,56.0,11.0,0.4907647695504203,-0.7142857142857151,0
4807788709325,SOLMUX (CARBOCISTEINE) 500MG CAP 5&#039;S,PROMO PACKS,PROMOTIONS,1.0,57.25,1.0,57.25,1.0,0.0,0.0,0
4807788712578,ENERVON ACTIV 9+1,PROMO PACKS,PROMOTIONS,2.0,265.5,1.0,132.75,2.0,0.0,0.0,0
4807788730022,SOLMUX ADVANCE 5+1 FC TAB,PROMO PACKS,PROMOTIONS,14.0,945.0,5.0,67.5,2.8,0.47380354147934295,0.7000000000000001,0
4807788735959,SOLMUX 5+1 500MG TAB,PROMO PACKS,PROMOTIONS,72.0,4076.25,12.0,56.614583333333336,6.0,0.7232898092384187,0.39160839160839156,0
4807788740977,ALLERTA (LORATADINE) 10MG TAB 2+1 PACK,PROMO PACKS,PROMOTIONS,27.0,1236.9,9.0,45.81111111111112,3.0,0.4444444444444444,-0.3833333333333332,0
4807788768247,SOLMUX ADVANCE (CARBOCISTEINE + ZINC) 5+1,PROMO PACKS,PROMOTIONS,41.0,2972.5699999999997,4.0,72.50170731707317,10.25,0.4328838865682646,1.499999999999999,0
58643457,DECOLGEN FORTE PPA PROMO PACK 5+1,PROMO PACKS,PROMOTIONS,47.0,1657.5,9.0,35.265957446808514,5.222222222222222,0.29634868674859827,-0.11666666666666649,0
85441781,B-PLEX (VIT B1+B6+B12) CAP,PROMO PACKS,PROMOTIONS,840.0,3833.83,20.0,4.5640833333333335,42.0,0.7842699567619336,-2.0375939849624056,1
89878823399,ACRYLIC FACE SHIELD,MEMBERS EXCLUSIVE,PROMOTIONS,1.0,150.0,1.0,150.0,1.0,0.0,0.0,0
98480117895,PROTECT PLUS 70% ISOP ALC. 1G,SPECIAL CATEGORY 1,PROMOTIONS,13.0,3710.0,11.0,285.38461538461536,1.1818181818181819,0.3263569759322527,6.68616151811108e-17,0
